Musteri_ID,telefon,Ad_Soyad,Cinsiyet,Yas_Grubu,Magaza_Tipi,Mevsim,Hafta_Ici_Hafta_Sonu,Islem_Saati_Dilimi,Sadakat_Puani,Promosyon_Hassasiyeti_Skoru,Gecen_Gun_Sayisi,Coklu_Kategori_Alim_Skoru,Sepet_Tutari_TL,Makyaj_Alisveris_Sayisi,Gecen_Gun_Makyaj,Makyaj_Ort_Alim_Araligi,Makyaj_Tuketim_Orani,Cilt_Bakimi_Alisveris_Sayisi,Gecen_Gun_Cilt_Bakimi,Cilt_Bakimi_Ort_Alim_Araligi,Cilt_Bakimi_Tuketim_Orani,Agiz_Bakimi_Alisveris_Sayisi,Gecen_Gun_Agiz_Bakimi,Agiz_Bakimi_Ort_Alim_Araligi,Agiz_Bakimi_Tuketim_Orani,Parfum_Alisveris_Sayisi,Gecen_Gun_Parfum,Parfum_Ort_Alim_Araligi,Parfum_Tuketim_Orani,Sac_Bakimi_Alisveris_Sayisi,Gecen_Gun_Sac_Bakimi,Sac_Bakimi_Ort_Alim_Araligi,Sac_Bakimi_Tuketim_Orani,Vucut_Bakimi_Banyo_Alisveris_Sayisi,Gecen_Gun_Vucut_Bakimi_Banyo,Vucut_Bakimi_Banyo_Ort_Alim_Araligi,Vucut_Bakimi_Banyo_Tuketim_Orani,El_Ayak_Bakimi_Alisveris_Sayisi,Gecen_Gun_El_Ayak_Bakimi,El_Ayak_Bakimi_Ort_Alim_Araligi,El_Ayak_Bakimi_Tuketim_Orani,Gunes_Bronzlasma_Alisveris_Sayisi,Gecen_Gun_Gunes_Bronzlasma,Gunes_Bronzlasma_Ort_Alim_Araligi,Gunes_Bronzlasma_Tuketim_Orani,Aksesuar_Guzellik_Aletleri_Alisveris_Sayisi,Gecen_Gun_Aksesuar_Guzellik_Aletleri,Aksesuar_Guzellik_Aletleri_Ort_Alim_Araligi,Aksesuar_Guzellik_Aletleri_Tuketim_Orani,Erkek_Bakim_Alisveris_Sayisi,Gecen_Gun_Erkek_Bakim,Erkek_Bakim_Ort_Alim_Araligi,Erkek_Bakim_Tuketim_Orani,Onerilen_Kategori,Onerilen_Urun,Teklif_Kabul
MST-00527,05309888923,İrem Arslan,Kadın,25-34,AVM,Yaz,0,Akşam,4737,0.13,64,0.33,1327.5,5,64,31,2.06,4,17,56,0.3,2,52,24,2.17,3,79,15,5.27,2,46,41,1.12,4,21,26,0.81,3,57,54,1.06,2,16,34,0.47,1,61,0,0.0,0,0,0,0.0,El & Ayak Bakımı,Oje,1
MST-00528,05556352825,Defne Kurt,Kadın,18-24,AVM,Kış,1,Akşam,1105,0.92,107,0.5,3720.75,11,12,17,0.71,3,27,26,1.04,5,55,31,1.77,1,70,0,0.0,4,60,35,1.71,3,13,28,0.46,0,0,0,0.0,4,54,46,1.17,2,26,46,0.57,0,0,0,0.0,Ağız Bakımı,Diş Macunu,1
MST-00529,05309887324,Fatma Şimşek,Kadın,25-34,Cadde,Sonbahar,1,Sabah,1823,0.91,43,0.38,1784.01,8,59,26,2.27,4,62,19,3.26,2,16,29,0.55,0,0,0,0.0,4,54,37,1.46,5,76,17,4.47,5,22,58,0.38,3,63,46,1.37,4,24,20,1.2,0,0,0,0.0,Vücut Bakımı & Banyo,Banyo Bombası,1
MST-00530,05524321127,Mustafa Öztürk,Erkek,18-24,AVM,İlkbahar,1,Sabah,2647,0.2,110,0.52,2395.44,0,0,0,0.0,2,11,37,0.3,2,3,28,0.11,2,29,18,1.61,4,9,52,0.17,0,0,0,0.0,2,49,51,0.96,5,75,34,2.21,0,0,0,0.0,5,63,26,2.42,Vücut Bakımı & Banyo,Duş Jeli,0
MST-00531,05303276106,Yusuf Öztürk,Erkek,25-34,Cadde,Kış,0,Öğle,4197,0.6,16,0.73,3614.34,0,0,0,0.0,4,83,22,3.77,1,42,0,0.0,4,30,44,0.68,3,86,18,4.78,5,18,18,1.0,2,75,30,2.5,2,52,41,1.27,4,43,44,0.98,5,73,52,1.4,Ağız Bakımı,Diş Fırçası,0
MST-00532,05558374592,Mustafa Aslan,Erkek,18-24,Cadde,İlkbahar,1,Öğle,88,0.52,66,0.53,1527.73,0,0,0,0.0,2,44,57,0.77,3,2,43,0.05,1,79,0,0.0,1,50,0,0.0,4,89,16,5.56,1,67,0,0.0,1,86,0,0.0,3,13,28,0.46,3,44,24,1.83,Erkek Bakım,Sakal Yağı,1
MST-00533,05527575716,Ali Çelik,Erkek,25-34,Cadde,Yaz,1,Sabah,3381,0.72,66,0.85,263.46,0,0,0,0.0,0,0,0,0.0,1,60,0,0.0,4,2,21,0.1,3,34,19,1.79,2,9,58,0.16,1,76,0,0.0,3,14,18,0.78,3,67,30,2.23,3,16,43,0.37,Ağız Bakımı,Diş Macunu,1
MST-00534,05447262105,Selin Yıldız,Kadın,35-49,AVM,Yaz,0,Öğle,4703,0.64,69,0.6,3273.93,2,53,33,1.61,2,16,30,0.53,0,0,0,0.0,3,87,42,2.07,2,53,27,1.96,4,85,48,1.77,4,76,21,3.62,4,2,47,0.04,2,14,27,0.52,0,0,0,0.0,Saç Bakımı,Saç Kremi,1
MST-00535,05527671318,Yusuf Yılmaz,Erkek,18-24,AVM,Yaz,1,Sabah,3511,0.21,46,0.45,4074.46,0,0,0,0.0,2,60,34,1.76,4,18,39,0.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5,32,52,0.62,5,20,35,0.57,4,7,19,0.37,1,6,0,0.0,Erkek Bakım,Sakal Yağı,0
MST-00536,05301494592,Mehmet Arslan,Erkek,18-24,AVM,Sonbahar,1,Akşam,2206,0.69,21,0.8,4186.31,0,0,0,0.0,0,0,0,0.0,2,61,54,1.13,4,37,45,0.82,0,0,0,0.0,0,0,0,0.0,1,42,0,0.0,1,68,0,0.0,4,57,24,2.38,7,74,34,2.18,Erkek Bakım,Tıraş Köpüğü,1
MST-00537,05554578226,Mehmet Özdemir,Erkek,18-24,AVM,Kış,0,Akşam,3185,0.65,60,0.49,3625.26,1,31,0,0.0,3,52,44,1.18,2,59,57,1.04,0,0,0,0.0,3,23,19,1.21,5,15,37,0.41,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3,28,46,0.61,Parfüm,EDP Parfüm,0
MST-00538,05553427540,Ece Doğan,Kadın,35-49,AVM,Yaz,1,Akşam,4381,0.58,10,0.56,4217.87,4,78,46,1.7,1,22,0,0.0,2,3,15,0.2,4,21,28,0.75,2,18,45,0.4,2,36,47,0.77,2,10,52,0.19,3,28,19,1.47,0,0,0,0.0,0,0,0,0.0,Parfüm,Vücut Spreyi (Body Mist),1
MST-00539,05551318408,Gamze Şahin,Kadın,25-34,AVM,Sonbahar,1,Sabah,864,0.46,106,1.0,3719.85,0,0,0,0.0,3,78,31,2.52,1,6,0,0.0,2,42,33,1.27,1,12,0,0.0,5,56,51,1.1,2,40,30,1.33,2,21,20,1.05,1,54,0,0.0,0,0,0,0.0,Ağız Bakımı,Diş Fırçası,0
MST-00540,05449900019,Sümeyye Koç,Kadın,25-34,AVM,Yaz,1,Akşam,54,0.96,18,0.81,280.93,0,0,0,0.0,1,77,0,0.0,2,13,33,0.39,5,69,21,3.29,5,5,32,0.16,4,74,36,2.06,0,0,0,0.0,3,12,46,0.26,0,0,0,0.0,0,0,0,0.0,Aksesuar & Güzellik Aletleri,Makyaj Pamuğu,0
MST-00541,05304117172,Cem Özkan,Erkek,18-24,AVM,Yaz,0,Gece,4671,0.86,90,0.87,1671.0,0,0,0,0.0,0,0,0,0.0,2,15,25,0.6,2,62,37,1.68,1,20,0,0.0,0,0,0,0.0,3,8,36,0.22,2,55,20,2.75,2,63,46,1.37,2,75,34,2.21,Parfüm,Vücut Spreyi (Body Mist),0
MST-00542,05327304680,Büşra Yıldız,Kadın,25-34,Cadde,Kış,1,Öğle,2080,0.63,84,0.63,1612.06,2,57,28,2.04,3,71,45,1.58,4,86,42,2.05,5,71,16,4.44,0,0,0,0.0,4,48,41,1.17,1,72,0,0.0,2,3,56,0.05,2,25,20,1.25,0,0,0,0.0,Aksesuar & Güzellik Aletleri,Gua Sha Taşı,1
MST-00543,05352898739,Büşra Demir,Kadın,35-49,Cadde,Sonbahar,0,Akşam,557,0.11,41,0.41,1103.36,5,37,28,1.32,4,38,25,1.52,3,83,32,2.59,3,88,26,3.38,0,0,0,0.0,1,47,0,0.0,0,0,0,0.0,0,0,0,0.0,4,44,34,1.29,0,0,0,0.0,Güneş & Bronzlaşma,Vücut Güneş Kremi,0
MST-00544,05302017433,Gizem Kılıç,Kadın,35-49,Cadde,Yaz,0,Akşam,4826,0.49,36,0.99,3621.03,9,27,51,0.53,5,65,22,2.95,0,0,0,0.0,1,59,0,0.0,4,66,22,3.0,4,68,22,3.09,4,78,53,1.47,2,1,23,0.04,0,0,0,0.0,0,0,0,0.0,Vücut Bakımı & Banyo,Vücut Losyonu,1
MST-00545,05355661029,Gizem Öztürk,Kadın,25-34,Cadde,Sonbahar,1,Akşam,992,0.73,113,0.32,2412.39,11,82,43,1.91,4,51,45,1.13,5,8,27,0.3,0,0,0,0.0,3,4,42,0.1,0,0,0,0.0,3,40,16,2.5,1,1,0,0.0,0,0,0,0.0,0,0,0,0.0,Vücut Bakımı & Banyo,Banyo Bombası,1
MST-00546,05324678086,Defne Özkan,Kadın,18-24,AVM,Sonbahar,1,Öğle,4896,0.21,85,0.89,3787.86,5,29,48,0.6,3,86,51,1.69,1,78,0,0.0,1,68,0,0.0,0,0,0,0.0,2,63,18,3.5,5,85,53,1.6,2,4,35,0.11,2,41,22,1.86,0,0,0,0.0,Makyaj,Dudak Parlatıcısı,1
MST-00547,05322581530,Merve Öztürk,Kadın,18-24,Cadde,Yaz,1,Öğle,4291,0.47,66,0.92,2765.87,7,18,20,0.9,4,23,51,0.45,0,0,0,0.0,1,23,0,0.0,2,72,19,3.79,1,80,0,0.0,0,0,0,0.0,5,4,36,0.11,3,40,24,1.67,0,0,0,0.0,El & Ayak Bakımı,Ayak Kremi,1
MST-00548,05323087258,Selin Aydın,Kadın,18-24,Cadde,Yaz,0,Akşam,447,0.27,46,0.84,2719.15,6,4,57,0.07,0,0,0,0.0,3,25,46,0.54,1,48,0,0.0,1,34,0,0.0,2,49,33,1.48,1,41,0,0.0,2,75,38,1.97,1,9,0,0.0,0,0,0,0.0,Parfüm,Vücut Spreyi (Body Mist),0
MST-00549,05305856447,Selin Aydın,Kadın,18-24,AVM,İlkbahar,0,Öğle,1821,0.4,118,0.2,1821.05,0,0,0,0.0,4,79,23,3.43,0,0,0,0.0,1,89,0,0.0,5,71,21,3.38,2,54,53,1.02,3,31,37,0.84,5,4,51,0.08,5,51,30,1.7,0,0,0,0.0,Erkek Bakım,Tıraş Bıçağı,0
MST-00550,05357857658,Ahmet Çetin,Erkek,18-24,AVM,Kış,1,Gece,3819,0.12,97,0.87,3584.77,0,0,0,0.0,5,31,17,1.82,1,65,0,0.0,1,15,0,0.0,5,29,32,0.91,3,75,16,4.69,5,22,52,0.42,2,16,35,0.46,2,73,21,3.48,6,73,20,3.65,Ağız Bakımı,Diş İpi,1
MST-00551,05421996530,Melike Kurt,Kadın,18-24,AVM,Yaz,0,Akşam,2972,0.21,23,0.7,3121.45,3,24,59,0.41,5,28,27,1.04,4,65,20,3.25,4,45,31,1.45,1,40,0,0.0,2,70,45,1.56,4,52,17,3.06,3,81,29,2.79,5,65,56,1.16,0,0,0,0.0,Cilt Bakımı,Kağıt Maske,0
MST-00552,05523601623,Burak Demir,Erkek,25-34,AVM,İlkbahar,1,Öğle,91,0.51,39,0.71,1623.57,0,0,0,0.0,4,67,42,1.6,0,0,0,0.0,1,13,0,0.0,5,82,30,2.73,4,74,34,2.18,5,83,36,2.31,2,85,24,3.54,1,64,0,0.0,0,0,0,0.0,Erkek Bakım,Tıraş Sonrası Losyon,0
MST-00553,05307231219,Selin Doğan,Kadın,50+,AVM,Kış,1,Akşam,607,0.91,95,0.81,4472.04,0,0,0,0.0,1,42,0,0.0,3,82,24,3.42,0,0,0,0.0,5,55,29,1.9,0,0,0,0.0,5,77,55,1.4,3,41,40,1.02,3,88,45,1.96,1,82,0,0.0,Aksesuar & Güzellik Aletleri,Makyaj Süngeri,1
MST-00554,05524364695,Aslı Özdemir,Kadın,25-34,AVM,Yaz,1,Akşam,1251,0.54,4,0.54,2163.13,9,24,50,0.48,5,25,24,1.04,1,52,0,0.0,5,57,42,1.36,2,58,46,1.26,0,0,0,0.0,3,56,22,2.55,5,34,24,1.42,2,55,43,1.28,0,0,0,0.0,Güneş & Bronzlaşma,Yüz Güneş Kremi,1
MST-00555,05302045482,Cem Aydın,Erkek,35-49,Cadde,Sonbahar,0,Sabah,285,0.51,41,0.34,1527.17,0,0,0,0.0,1,33,0,0.0,3,89,23,3.87,2,9,16,0.56,1,41,0,0.0,4,80,17,4.71,5,22,52,0.42,3,1,57,0.02,5,36,51,0.71,2,26,45,0.58,Ağız Bakımı,Diş Fırçası,1
MST-00556,05526786265,Selin Özdemir,Kadın,35-49,AVM,Kış,1,Öğle,2921,0.81,3,0.62,3141.9,10,69,46,1.5,2,23,51,0.45,5,15,20,0.75,1,23,0,0.0,3,11,16,0.69,2,7,37,0.19,5,19,32,0.59,4,64,40,1.6,1,65,0,0.0,0,0,0,0.0,Saç Bakımı,Saç Kremi,0
MST-00557,05428487345,Esra Kılıç,Kadın,18-24,AVM,Sonbahar,1,Gece,3306,0.34,101,0.2,1119.21,2,18,46,0.39,0,0,0,0.0,0,0,0,0.0,3,13,34,0.38,5,72,43,1.67,3,30,22,1.36,2,21,43,0.49,0,0,0,0.0,4,81,34,2.38,0,0,0,0.0,Cilt Bakımı,Tonik,0
MST-00558,05441570451,Defne Çelik,Kadın,35-49,Cadde,İlkbahar,0,Akşam,101,0.19,53,0.71,3763.3,9,65,29,2.24,4,16,56,0.29,1,62,0,0.0,0,0,0,0.0,2,66,53,1.25,5,33,55,0.6,0,0,0,0.0,0,0,0,0.0,4,76,54,1.41,0,0,0,0.0,Cilt Bakımı,Temizleme Jeli,0
MST-00559,05301967344,Kerem Kılıç,Erkek,18-24,AVM,Yaz,0,Öğle,3835,0.29,74,0.53,3109.58,1,10,0,0.0,0,0,0,0.0,0,0,0,0.0,4,69,59,1.17,4,73,40,1.82,5,4,24,0.17,3,74,45,1.64,5,72,27,2.67,5,38,21,1.81,5,45,50,0.9,Erkek Bakım,Sakal Yağı,0
MST-00560,05423412149,Aslı Doğan,Kadın,25-34,Cadde,İlkbahar,0,Sabah,4235,0.81,106,0.55,3934.78,10,17,50,0.34,0,0,0,0.0,5,56,31,1.81,2,17,35,0.49,5,41,35,1.17,3,5,24,0.21,0,0,0,0.0,5,14,46,0.3,2,14,40,0.35,0,0,0,0.0,Saç Bakımı,Saç Bakım Yağı,1
MST-00561,05524352252,Aslı Özdemir,Kadın,25-34,AVM,Yaz,0,Akşam,4930,0.71,96,0.27,1581.37,9,58,36,1.61,1,11,0,0.0,2,30,16,1.88,5,83,32,2.59,5,6,47,0.13,4,19,25,0.76,0,0,0,0.0,0,0,0,0.0,5,11,51,0.22,0,0,0,0.0,Saç Bakımı,Saç Bakım Yağı,0
MST-00562,05308022336,Melike Yılmaz,Kadın,50+,Cadde,Yaz,1,Akşam,1678,0.18,36,0.14,3866.75,7,35,27,1.3,5,12,27,0.44,1,73,0,0.0,2,22,45,0.49,1,64,0,0.0,5,57,23,2.48,0,0,0,0.0,2,47,38,1.24,4,82,28,2.93,0,0,0,0.0,Ağız Bakımı,Diş Macunu,0
MST-00563,05445327858,İrem Aydın,Kadın,18-24,AVM,Sonbahar,1,Öğle,3823,0.7,49,0.65,2329.05,6,4,55,0.07,4,21,18,1.17,5,89,24,3.71,5,32,17,1.88,3,29,29,1.0,4,11,30,0.37,2,55,43,1.28,4,73,31,2.35,0,0,0,0.0,0,0,0,0.0,Vücut Bakımı & Banyo,Vücut Losyonu,0
MST-00564,05358433533,Ayşe Özkan,Kadın,18-24,AVM,İlkbahar,1,Akşam,534,0.94,27,0.69,407.33,9,44,58,0.76,2,18,54,0.33,0,0,0,0.0,2,59,50,1.18,0,0,0,0.0,5,56,56,1.0,5,29,52,0.56,5,74,53,1.4,4,64,56,1.14,0,0,0,0.0,El & Ayak Bakımı,Aseton,0
MST-00565,05526984684,Fatma Şimşek,Kadın,50+,AVM,Sonbahar,0,Sabah,15,0.14,53,0.55,994.64,7,75,28,2.68,3,14,44,0.32,1,40,0,0.0,5,22,55,0.4,5,79,33,2.39,0,0,0,0.0,3,76,32,2.38,4,40,16,2.5,2,73,29,2.52,0,0,0,0.0,Ağız Bakımı,Diş İpi,1
MST-00566,05443694287,Defne Özdemir,Kadın,18-24,Cadde,Sonbahar,1,Sabah,560,0.65,49,0.79,1096.77,3,67,40,1.68,2,33,17,1.94,4,11,50,0.22,5,15,56,0.27,2,51,45,1.13,5,11,33,0.33,2,1,42,0.02,0,0,0,0.0,3,9,55,0.16,0,0,0,0.0,Vücut Bakımı & Banyo,Vücut Losyonu,1
MST-00567,05355621056,Sümeyye Şimşek,Kadın,25-34,Cadde,Sonbahar,0,Akşam,2925,0.44,83,0.61,3490.76,8,28,58,0.48,1,21,0,0.0,5,79,54,1.46,3,16,33,0.48,0,0,0,0.0,4,39,42,0.93,5,72,40,1.8,0,0,0,0.0,2,50,34,1.47,0,0,0,0.0,Vücut Bakımı & Banyo,Duş Jeli,0
MST-00568,05521703662,Ece Öztürk,Kadın,35-49,AVM,İlkbahar,1,Sabah,2383,0.55,102,0.86,1033.6,4,11,39,0.28,2,26,49,0.53,2,29,34,0.85,1,33,0,0.0,4,48,53,0.91,1,79,0,0.0,1,66,0,0.0,0,0,0,0.0,2,12,40,0.3,0,0,0,0.0,El & Ayak Bakımı,Ayak Törpüsü,0
MST-00569,05325092097,Can Şimşek,Erkek,35-49,Cadde,Yaz,1,Akşam,909,0.58,1,0.36,2594.34,0,0,0,0.0,1,89,0,0.0,3,11,46,0.24,4,35,44,0.8,0,0,0,0.0,2,69,26,2.65,3,8,52,0.15,3,85,40,2.12,4,39,56,0.7,1,37,0,0.0,Ağız Bakımı,Diş Macunu,1
MST-00570,05523659440,Kübra Şahin,Kadın,50+,AVM,Yaz,1,Sabah,1413,0.79,90,0.32,2988.56,3,3,44,0.07,1,25,0,0.0,0,0,0,0.0,4,81,25,3.24,1,5,0,0.0,5,71,32,2.22,5,43,52,0.83,5,41,56,0.73,1,80,0,0.0,0,0,0,0.0,Makyaj,Dudak Parlatıcısı,0
MST-00571,05324943645,Elif Kaya,Kadın,50+,Cadde,İlkbahar,1,Akşam,118,0.6,46,0.34,3516.28,0,0,0,0.0,0,0,0,0.0,3,81,53,1.53,5,29,25,1.16,1,75,0,0.0,1,75,0,0.0,3,68,28,2.43,3,59,32,1.84,2,56,45,1.24,0,0,0,0.0,Parfüm,Vücut Spreyi (Body Mist),0
MST-00572,05527094467,Yusuf Çetin,Erkek,18-24,Cadde,Yaz,1,Öğle,4062,0.63,62,0.13,3559.88,0,0,0,0.0,5,63,55,1.15,0,0,0,0.0,5,75,31,2.42,1,87,0,0.0,4,85,37,2.3,2,62,52,1.19,2,16,30,0.53,4,11,47,0.23,1,30,0,0.0,Vücut Bakımı & Banyo,Duş Jeli,0
MST-00573,05306517366,Fatma Özkan,Kadın,35-49,AVM,İlkbahar,1,Öğle,3113,0.4,77,0.91,3271.58,11,12,51,0.24,4,20,30,0.67,1,29,0,0.0,4,81,46,1.76,1,18,0,0.0,2,83,36,2.31,3,77,52,1.48,1,87,0,0.0,1,66,0,0.0,0,0,0,0.0,Ağız Bakımı,Diş Macunu,1
MST-00574,05556211593,Ece Şahin,Kadın,25-34,AVM,İlkbahar,1,Akşam,3060,0.21,99,1.0,1077.35,7,49,33,1.48,3,63,46,1.37,3,63,15,4.2,1,87,0,0.0,2,74,43,1.72,4,13,19,0.68,2,29,58,0.5,3,35,49,0.71,0,0,0,0.0,0,0,0,0.0,Saç Bakımı,Saç Bakım Yağı,1
MST-00575,05359370262,Mustafa Özdemir,Erkek,25-34,Cadde,Yaz,0,Öğle,1491,0.71,119,0.83,2514.09,0,0,0,0.0,1,66,0,0.0,2,76,45,1.69,4,19,20,0.95,3,47,39,1.21,3,22,22,1.0,5,41,44,0.93,4,29,47,0.62,1,44,0,0.0,4,33,43,0.77,Erkek Bakım,Sakal Yağı,1
MST-00576,05555846769,Berk Aslan,Erkek,18-24,Cadde,Kış,1,Akşam,2096,0.1,66,0.47,1412.24,0,0,0,0.0,1,12,0,0.0,0,0,0,0.0,4,2,44,0.05,1,85,0,0.0,5,15,50,0.3,0,0,0,0.0,3,60,34,1.76,3,82,44,1.86,0,0,0,0.0,Vücut Bakımı & Banyo,Vücut Peelingi,0
MST-00577,05558449607,Büşra Yıldırım,Kadın,25-34,Cadde,Sonbahar,1,Akşam,2254,0.4,22,0.42,3521.67,9,10,21,0.48,0,0,0,0.0,3,36,19,1.89,2,25,57,0.44,4,70,36,1.94,0,0,0,0.0,5,15,28,0.54,4,83,57,1.46,0,0,0,0.0,0,0,0,0.0,El & Ayak Bakımı,Aseton,1
MST-00578,05305043064,Emre Kurt,Erkek,50+,Cadde,İlkbahar,0,Akşam,513,0.3,39,0.8,3404.2,0,0,0,0.0,3,48,41,1.17,0,0,0,0.0,5,87,55,1.58,4,76,50,1.52,4,35,21,1.67,1,60,0,0.0,4,31,18,1.72,5,58,37,1.57,7,16,33,0.48,Saç Bakımı,Saç Maskesi,1
MST-00579,05553602967,Ece Koç,Kadın,50+,AVM,İlkbahar,0,Akşam,1233,0.45,92,0.56,1148.97,0,0,0,0.0,1,59,0,0.0,4,73,21,3.48,1,22,0,0.0,5,6,19,0.32,1,82,0,0.0,0,0,0,0.0,3,17,48,0.35,5,40,35,1.14,0,0,0,0.0,Güneş & Bronzlaşma,Aloe Vera Jeli,0
MST-00580,05551076218,Ceren Aydın,Kadın,25-34,Cadde,Kış,1,Akşam,4132,0.38,44,0.95,2939.84,2,54,20,2.7,4,20,38,0.53,4,89,28,3.18,0,0,0,0.0,1,12,0,0.0,0,0,0,0.0,5,7,44,0.16,5,26,48,0.54,5,32,53,0.6,0,0,0,0.0,Aksesuar & Güzellik Aletleri,Cımbız,0
MST-00581,05551770044,Büşra Aydın,Kadın,18-24,AVM,İlkbahar,0,Akşam,1479,0.73,2,0.35,404.16,4,7,28,0.25,4,37,45,0.82,3,60,21,2.86,0,0,0,0.0,3,2,21,0.1,3,31,52,0.6,4,88,56,1.57,3,17,21,0.81,5,71,45,1.58,0,0,0,0.0,Cilt Bakımı,Temizleme Jeli,0
MST-00582,05524185714,Efe Özdemir,Erkek,25-34,Cadde,İlkbahar,0,Akşam,3349,0.33,75,0.39,3493.19,0,0,0,0.0,0,0,0,0.0,4,15,44,0.34,0,0,0,0.0,4,77,41,1.88,3,67,44,1.52,4,81,15,5.4,0,0,0,0.0,3,35,44,0.8,6,6,23,0.26,Erkek Bakım,Tıraş Köpüğü,1
MST-00583,05309736347,Deniz Çelik,Kadın,35-49,AVM,Yaz,1,Gece,1540,0.6,112,1.0,3543.88,11,39,15,2.6,1,61,0,0.0,2,34,31,1.1,3,62,59,1.05,2,76,29,2.62,5,72,43,1.67,0,0,0,0.0,4,75,46,1.63,1,78,0,0.0,0,0,0,0.0,El & Ayak Bakımı,Aseton,1
MST-00584,05559860935,Selin Demir,Kadın,35-49,AVM,Yaz,1,Öğle,129,0.51,59,0.98,1659.5,7,32,35,0.91,3,56,50,1.12,3,62,27,2.3,2,14,56,0.25,5,3,58,0.05,5,29,17,1.71,2,31,33,0.94,2,77,40,1.92,0,0,0,0.0,1,15,0,0.0,Parfüm,EDT Parfüm,0
MST-00585,05323694946,Merve Öztürk,Kadın,25-34,AVM,Kış,1,Akşam,3716,0.82,101,0.9,3657.22,0,0,0,0.0,0,0,0,0.0,1,16,0,0.0,4,8,39,0.21,3,25,28,0.89,3,38,49,0.78,4,20,54,0.37,1,67,0,0.0,0,0,0,0.0,0,0,0,0.0,Vücut Bakımı & Banyo,Duş Jeli,0
MST-00586,05528021855,İrem Kurt,Kadın,18-24,AVM,İlkbahar,0,Sabah,3743,0.49,90,0.46,3883.59,4,50,36,1.39,0,0,0,0.0,3,23,50,0.46,5,82,16,5.12,5,24,26,0.92,4,79,48,1.65,4,17,19,0.89,3,18,32,0.56,1,7,0,0.0,0,0,0,0.0,Vücut Bakımı & Banyo,Vücut Losyonu,1
MST-00587,05529997354,Ece Demir,Kadın,25-34,AVM,Sonbahar,0,Öğle,1771,0.88,28,0.85,976.75,2,19,25,0.76,2,76,40,1.9,1,33,0,0.0,2,35,41,0.85,3,63,29,2.17,3,66,41,1.61,2,12,39,0.31,0,0,0,0.0,4,1,51,0.02,0,0,0,0.0,Güneş & Bronzlaşma,Yüz Güneş Kremi,0
MST-00588,05421499876,İrem Yılmaz,Kadın,25-34,Cadde,Yaz,0,Öğle,4454,0.1,90,0.36,1676.39,6,67,23,2.91,0,0,0,0.0,4,32,32,1.0,5,67,34,1.97,3,46,54,0.85,0,0,0,0.0,3,76,47,1.62,1,60,0,0.0,4,78,38,2.05,0,0,0,0.0,Saç Bakımı,Saç Bakım Yağı,1
MST-00589,05528985620,Kübra Kurt,Kadın,50+,Cadde,Sonbahar,0,Akşam,3075,0.64,81,0.33,1285.7,5,25,24,1.04,2,6,21,0.29,3,16,37,0.43,1,16,0,0.0,4,33,40,0.82,4,77,22,3.5,2,2,35,0.06,2,46,57,0.81,5,21,59,0.36,0,0,0,0.0,Makyaj,Göz Farı,1
MST-00590,05521768734,Elif Çetin,Kadın,25-34,AVM,Sonbahar,0,Akşam,505,0.11,67,0.59,1778.46,11,25,57,0.44,2,46,22,2.09,2,79,36,2.19,1,61,0,0.0,2,71,58,1.22,4,15,46,0.33,1,50,0,0.0,3,54,42,1.29,5,57,48,1.19,0,0,0,0.0,Ağız Bakımı,Diş İpi,1
MST-00591,05558750575,Ece Aydın,Kadın,25-34,Cadde,Kış,1,Akşam,4913,0.74,14,0.87,2094.03,0,0,0,0.0,5,77,25,3.08,4,85,39,2.18,2,70,39,1.79,1,11,0,0.0,2,16,22,0.73,3,44,28,1.57,0,0,0,0.0,1,27,0,0.0,0,0,0,0.0,Ağız Bakımı,Diş Fırçası,0
MST-00592,05326511174,Aslı Kılıç,Kadın,25-34,Cadde,Kış,0,Sabah,4889,0.31,16,0.19,2368.36,10,15,45,0.33,1,22,0,0.0,5,28,58,0.48,1,37,0,0.0,5,6,41,0.15,0,0,0,0.0,3,18,45,0.4,0,0,0,0.0,2,27,33,0.82,0,0,0,0.0,Vücut Bakımı & Banyo,Duş Jeli,0
MST-00593,05327569632,Ece Çelik,Kadın,18-24,AVM,İlkbahar,0,Öğle,838,0.44,113,0.61,302.7,1,63,0,0.0,4,83,18,4.61,4,14,39,0.36,2,89,30,2.97,4,89,19,4.68,4,39,23,1.7,5,56,30,1.87,3,35,30,1.17,1,72,0,0.0,0,0,0,0.0,Makyaj,Bronzer,0
MST-00594,05553026580,Sümeyye Kara,Kadın,50+,AVM,Kış,0,Gece,3871,0.44,51,0.65,389.97,4,20,45,0.44,3,23,47,0.49,4,21,50,0.42,2,61,35,1.74,3,50,36,1.39,0,0,0,0.0,1,54,0,0.0,4,56,21,2.67,1,77,0,0.0,0,0,0,0.0,El & Ayak Bakımı,Aseton,0
MST-00595,05358229039,Ahmet Şimşek,Erkek,25-34,Cadde,Yaz,0,Öğle,4718,0.86,100,0.62,3000.27,0,0,0,0.0,5,64,34,1.88,1,88,0,0.0,5,65,32,2.03,3,69,53,1.3,4,54,29,1.86,0,0,0,0.0,3,35,28,1.25,2,45,46,0.98,6,45,52,0.87,Erkek Bakım,Tıraş Bıçağı,1
